[Warning: In a future release, UI components will not be included in the
output. To include UI components, use the exportapp function.] 
[> In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('print', 'C:\Program Files\MATLAB\R2023b\toolbox\matlab\graphics\printing\print.m', 86)" style="font-weight:bold">print</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2023b\toolbox\matlab\graphics\printing\print.m',86,0)">line 86</a>)
In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('saveas', 'C:\Program Files\MATLAB\R2023b\toolbox\matlab\general\saveas.m', 181)" style="font-weight:bold">saveas</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2023b\toolbox\matlab\general\saveas.m',181,0)">line 181</a>)
In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('collect_data', 'C:\Users\bobre\OneDrive\Documents\Ing Física\2023\IIS - 2023\LIENE\SWRDC\code\collect_data.m', 160)" style="font-weight:bold">collect_data</a> (<a href="matlab: opentoline('C:\Users\bobre\OneDrive\Documents\Ing Física\2023\IIS - 2023\LIENE\SWRDC\code\collect_data.m',160,0)">line 160</a>)
In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('gui>pushbutton1_Callback', 'C:\Users\bobre\OneDrive\Documents\Ing Física\2023\IIS - 2023\LIENE\SWRDC\code\gui.m', 93)" style="font-weight:bold">gui>pushbutton1_Callback</a> (<a href="matlab: opentoline('C:\Users\bobre\OneDrive\Documents\Ing Física\2023\IIS - 2023\LIENE\SWRDC\code\gui.m',93,0)">line 93</a>)
In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('gui_mainfcn', 'C:\Program Files\MATLAB\R2023b\toolbox\matlab\guide\gui_mainfcn.m', 95)" style="font-weight:bold">gui_mainfcn</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2023b\toolbox\matlab\guide\gui_mainfcn.m',95,0)">line 95</a>)
In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('gui', 'C:\Users\bobre\OneDrive\Documents\Ing Física\2023\IIS - 2023\LIENE\SWRDC\code\gui.m', 42)" style="font-weight:bold">gui</a> (<a href="matlab: opentoline('C:\Users\bobre\OneDrive\Documents\Ing Física\2023\IIS - 2023\LIENE\SWRDC\code\gui.m',42,0)">line 42</a>)
In <a href="matlab:matlab.internal.language.introspective.errorDocCallback('matlab.graphics.internal.figfile.FigFile/read>@(hObject,eventdata)gui(''pushbutton1_Callback'',hObject,eventdata,guidata(hObject))')" style="font-weight:bold">matlab.graphics.internal.figfile.FigFile/read>@(hObject,eventdata)gui('pushbutton1_Callback',hObject,eventdata,guidata(hObject))</a>] 

Small Wind-turbine Rotor Design Code (SWRDC) 
by M. Sessarego 
Department of Mechanical and Manufacturing Engineering, University of Calgary, 
2500 University Dr. NW, Calgary, Alberta, Canada, T2N 1N4. 
E-mail: msessare@ucalgary.ca 
Copyright (c) 2013, Matias Sessarego 
All rights reserved. 
BY INSTALLING OR USING THIS SOFTWARE, YOU AGREE TO HAVE READ THE LICENSE TERMS AS DESCRIBED IN THE README_FIRST_LICENSE.txt file 
 
Loading and calculating initial population...
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1058.108607  3.698576  1.469155   -0.761622    -0.3163      -0.9996          NaN     206.7717
1083.749158  2.295590  1.087381   -0.697923    -0.0868      -0.9997          NaN     170.7165
1075.930687  2.368337  1.001785   -0.630534    -0.0357      -0.9997          NaN     162.6840
1082.460067  2.857427  1.476435   -0.788027    -0.3846      -0.9996          NaN     217.4902
1086.710360  2.775311  1.490710   -0.795365    -0.3828      -0.9996          NaN     217.2139
1083.435784  3.020884  1.030251   -0.663148    -0.0477      -0.9997          NaN     164.5799
1084.902410  2.962030  1.025684   -0.666155    -0.0418      -0.9997          NaN     163.6499
1066.845191  3.125450  1.682895   -0.771894    -0.2454      -0.9996          NaN     195.6216
1086.279141  2.979799  1.033688   -0.662370    -0.0259      -0.9997          NaN     161.1511
1085.695467  2.987223  1.043933   -0.661237    -0.0346      -0.9997          NaN     162.5168
 
Best Value  Best Constraint
0.000000    0.000000
 
Generation = 15
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1081.264031  2.782365  1.140227   -0.697379    -0.1674      -0.9996          NaN     183.3768
1086.951285  2.770473  1.484760   -0.785285    -0.3592      -0.9996          NaN     213.5058
1082.039517  2.292560  0.981232   -0.630344    -0.0265      -0.9997          NaN     161.2458
1074.060037  3.053245  1.586275   -0.744505    -0.3564      -0.9996          NaN     213.0577
1087.627834  2.269015  1.000518   -0.633873    -0.0456      -0.9997          NaN     164.2381
1086.187555  2.304399  0.941957   -0.629131    -0.0139      -0.9997          NaN     159.2615
1083.428814  3.006813  1.029495   -0.666350    -0.0515      -0.9997          NaN     165.1714
1087.169160  2.265202  1.068299   -0.646972    -0.0953      -0.9997          NaN     172.0440
1075.592537  2.710206  0.913665   -0.600925     0.0451      -0.9997          NaN     149.9996
1084.669472  2.897142  1.543905   -0.753028    -0.3045      -0.9996          NaN     204.9092
1074.451341  3.022333  1.045160   -0.657127     0.0240      -0.9997          NaN     153.3143
1076.436971  2.407050  1.099387   -0.687672    -0.0526      -0.9997          NaN     165.3476
1084.923618  2.861160  0.961570   -0.577141     0.0293      -0.9997          NaN     152.4701
1084.581846  2.800508  1.512323   -0.765370    -0.3858      -0.9996          NaN     217.6787
1082.616173  3.090090  1.025668   -0.665439    -0.0346      -0.9997          NaN     162.5184
1087.089780  2.742460  1.477474   -0.788646    -0.3818      -0.9996          NaN     217.0601
1081.508704  3.083384  1.029713   -0.663089    -0.0472      -0.9997          NaN     164.4949
1086.755822  2.742365  1.478367   -0.788648    -0.3825      -0.9996          NaN     217.1654
1085.063825  2.697781  1.477474   -0.788695    -0.3814      -0.9996          NaN     216.9845
1086.387879  2.809647  1.544301   -0.756647    -0.3504      -0.9996          NaN     212.1207
1076.891996  3.245518  1.028052   -0.658902    -0.0346      -0.9997          NaN     162.5160
1078.041894  2.123846  1.007382   -0.633799    -0.0390      -0.9997          NaN     163.2021
1078.932208  2.277826  1.050373   -0.672613    -0.1115      -0.9997          NaN     174.5993
1086.031014  2.817033  1.585075   -0.772233    -0.3807      -0.9996          NaN     216.8768
1076.863540  2.453656  1.062674   -0.666590    -0.0825      -0.9997          NaN     170.0374
1082.173017  2.895191  1.541396   -0.757015    -0.3548      -0.9996          NaN     212.8131
1081.809074  2.905286  1.568563   -0.756033    -0.3819      -0.9996          NaN     217.0742
1082.871792  2.887519  1.573348   -0.753692    -0.3580      -0.9996          NaN     213.3143
1075.740550  2.375859  1.001159   -0.632246    -0.0406      -0.9997          NaN     163.4643
1086.428450  2.766917  1.477474   -0.788980    -0.3829      -0.9996          NaN     217.2177
 
Best Value  Best Constraint
0.024972    0.000000
 
Generation = 16
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1086.037386  2.767259  1.471232   -0.784359    -0.3812      -0.9996          NaN     216.9602
1079.653138  2.987581  1.636941   -0.749857    -0.3991      -0.9996          NaN     219.7750
1085.964707  2.771429  1.477474   -0.788980    -0.3827      -0.9996          NaN     217.2014
1086.428450  2.766917  1.477474   -0.788980    -0.3829      -0.9996          NaN     217.2177
1085.239760  3.022767  1.024500   -0.664033    -0.0183      -0.9997          NaN     159.9556
1077.163580  2.673746  1.594712   -0.784782    -0.4298      -0.9996          NaN     224.5911
1071.189963  3.011786  1.474191   -0.793212    -0.4197      -0.9996          NaN     222.9989
1083.344472  2.293279  1.028595   -0.662906    -0.0205      -0.9997          NaN     160.3012
1086.043995  2.307340  0.974782   -0.628831    -0.0259      -0.9997          NaN     161.1403
1074.383165  2.688377  1.497181   -0.787780    -0.3873      -0.9996          NaN     217.9127
1074.486994  2.355305  1.018221   -0.680325    -0.0744      -0.9997          NaN     168.7589
1081.746400  2.872503  1.512622   -0.761445    -0.3622      -0.9996          NaN     213.9754
1086.214551  2.812706  1.435473   -0.771515    -0.3304      -0.9996          NaN     208.9718
1081.354659  2.929262  1.590127   -0.784948    -0.3991      -0.9996          NaN     219.7665
1084.185781  2.308309  1.108755   -0.696279    -0.1394      -0.9997          NaN     178.9778
1081.706808  2.892527  1.549375   -0.758994    -0.3875      -0.9996          NaN     217.9506
1086.112018  2.785455  1.475477   -0.788259    -0.3808      -0.9996          NaN     216.8948
1077.724421  2.801080  1.035679   -0.662669    -0.0278      -0.9997          NaN     161.4501
1085.739475  2.780183  1.539862   -0.791055    -0.4281      -0.9996          NaN     224.3313
1086.258885  2.771270  1.477474   -0.788681    -0.3819      -0.9996          NaN     217.0676
1085.851614  2.234019  0.944437   -0.629468    -0.0163      -0.9997          NaN     159.6337
1087.675805  2.337056  0.994584   -0.631913    -0.0362      -0.9997          NaN     162.7688
1081.584589  2.808780  1.000909   -0.633912    -0.0415      -0.9997          NaN     163.5930
1076.866091  2.379328  1.160653   -0.708544    -0.1234      -0.9997          NaN     176.4669
1083.568731  2.261480  1.020930   -0.679071    -0.0703      -0.9997          NaN     168.1219
1084.414584  2.809209  1.516814   -0.789509    -0.4128      -0.9996          NaN     221.9160
1077.056993  2.503808  1.020624   -0.680371    -0.0763      -0.9997          NaN     169.0619
1074.945657  2.645376  1.456643   -0.784093    -0.3647      -0.9996          NaN     214.3732
1079.315701  2.567268  1.077874   -0.693483    -0.0659      -0.9997          NaN     167.4253
1083.991064  2.652626  1.409648   -0.764594    -0.3830      -0.9996          NaN     217.2360
 
Best Value  Best Constraint
0.007576    0.000000
 
Generation = 17
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1084.913728  2.234658  0.998059   -0.640348    -0.0658      -0.9997          NaN     167.4179
1082.419915  2.596396  1.405973   -0.766652    -0.4097      -0.9996          NaN     221.4325
1085.186991  2.774644  1.513901   -0.788774    -0.4084      -0.9996          NaN     221.2289
1085.306263  2.787011  1.484072   -0.788906    -0.3861      -0.9996          NaN     217.7223
1085.738980  2.780207  1.539862   -0.791055    -0.4281      -0.9996          NaN     224.3313
1082.940276  2.842928  1.501011   -0.788946    -0.4010      -0.9996          NaN     220.0675
1075.830951  2.214222  0.959873   -0.591276    -0.0507      -0.9997          NaN     165.0468
1079.715930  2.514112  1.050095   -0.666884    -0.0439      -0.9997          NaN     163.9702
1086.479541  2.800662  1.103542   -0.697507    -0.1136      -0.9997          NaN     174.9290
1079.299589  2.994521  1.573246   -0.752506    -0.3459      -0.9996          NaN     211.4191
1082.051665  2.925078  1.542015   -0.755262    -0.3333      -0.9996          NaN     209.4316
1080.450206  2.945260  1.573764   -0.757131    -0.3758      -0.9996          NaN     216.1054
1087.155387  2.269069  0.941840   -0.629532    -0.0146      -0.9997          NaN     159.3739
1086.157807  2.304369  0.944554   -0.629215    -0.0156      -0.9997          NaN     159.5314
1080.017498  2.961058  1.504868   -0.761822    -0.3612      -0.9996          NaN     213.8206
1086.105490  2.644363  1.478033   -0.788650    -0.3820      -0.9996          NaN     217.0806
1085.470315  2.275526  0.978582   -0.634106    -0.0312      -0.9997          NaN     161.9756
1085.366829  2.826302  1.603626   -0.775541    -0.3988      -0.9996          NaN     219.7224
1079.892097  2.496440  0.995990   -0.668173    -0.0270      -0.9997          NaN     161.3246
1077.688902  2.558704  1.103127   -0.694116    -0.1141      -0.9997          NaN     175.0092
1080.420315  2.968041  1.484323   -0.783065    -0.3372      -0.9996          NaN     210.0492
1086.853831  2.540333  1.477474   -0.788434    -0.3816      -0.9996          NaN     217.0259
1086.904928  2.805536  1.413905   -0.722764    -0.2649      -0.9996          NaN     198.6958
1083.296777  2.929570  1.550064   -0.752879    -0.3135      -0.9996          NaN     206.3209
1076.039359  2.994532  1.486946   -0.757120    -0.3462      -0.9996          NaN     211.4536
1074.375627  2.698642  1.549225   -0.791661    -0.4200      -0.9996          NaN     223.0458
1080.207001  2.915911  1.464050   -0.788473    -0.3725      -0.9996          NaN     215.5933
1078.711432  2.134662  1.001167   -0.631676    -0.0400      -0.9997          NaN     163.3618
1082.428518  2.878124  1.510191   -0.792279    -0.3822      -0.9996          NaN     217.1133
1075.470320  2.764441  1.587419   -0.772180    -0.3815      -0.9996          NaN     217.0002
 
Best Value  Best Constraint
0.030059    0.000000
 
Generation = 18
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1080.596991  2.545264  1.011029   -0.674215    -0.0326      -0.9997          NaN     162.2030
1082.190163  2.894849  1.540729   -0.757049    -0.3543      -0.9996          NaN     212.7337
1075.978170  2.616542  1.477160   -0.788284    -0.3839      -0.9996          NaN     217.3764
1087.671073  2.671800  1.517129   -0.789718    -0.4117      -0.9996          NaN     221.7542
1086.726486  2.258584  1.027418   -0.632676    -0.0554      -0.9997          NaN     165.7845
1076.800616  2.717039  1.413936   -0.723313    -0.2667      -0.9996          NaN     198.9792
1079.297214  2.185722  0.946448   -0.582276     0.0034      -0.9997          NaN     156.5415
1075.086937  2.673023  1.563139   -0.789466    -0.4352      -0.9996          NaN     225.4452
1085.447742  2.282782  0.976135   -0.633595    -0.0289      -0.9997          NaN     161.6160
1086.103402  2.295816  0.944365   -0.629747    -0.0162      -0.9997          NaN     159.6182
1074.448235  2.354777  1.052175   -0.643867    -0.0395      -0.9997          NaN     163.2869
1084.838252  2.741715  1.594352   -0.788000    -0.4504      -0.9996          NaN     227.8332
1081.398061  2.694481  1.454770   -0.765401    -0.4184      -0.9996          NaN     222.7985
1076.128877  3.059496  1.483637   -0.700127    -0.2573      -0.9996          NaN     197.4979
1084.452058  2.855895  1.570243   -0.755585    -0.3766      -0.9996          NaN     216.2426
1082.786693  2.888321  1.594651   -0.753525    -0.3811      -0.9996          NaN     216.9454
1080.947826  2.908259  1.573764   -0.757133    -0.3756      -0.9996          NaN     216.0839
1087.526269  2.321053  0.994584   -0.631878    -0.0364      -0.9997          NaN     162.7902
1083.684227  2.691915  1.432200   -0.775206    -0.3546      -0.9996          NaN     212.7849
1079.482100  2.994940  1.581468   -0.784502    -0.3929      -0.9996          NaN     218.8007
1066.408928  3.150843  1.534052   -0.792690    -0.4204      -0.9996          NaN     223.1180
1075.147405  2.120357  0.996934   -0.635351    -0.0374      -0.9997          NaN     162.9567
1086.495332  2.305166  0.971136   -0.621564    -0.0166      -0.9997          NaN     159.6856
1076.408875  2.692838  1.529851   -0.801846    -0.3878      -0.9996          NaN     218.0001
1084.634145  2.354335  1.050453   -0.695232    -0.0859      -0.9997          NaN     170.5756
1078.391602  2.940014  1.483964   -0.759401    -0.3626      -0.9996          NaN     214.0338
1087.675805  2.337056  0.994584   -0.631913    -0.0362      -0.9997          NaN     162.7688
1082.372885  2.218124  0.994584   -0.631461    -0.0361      -0.9997          NaN     162.7543
1081.559988  3.022963  1.157016   -0.712100    -0.1204      -0.9997          NaN     175.9891
1087.341676  2.701817  1.490563   -0.789831    -0.3934      -0.9996          NaN     218.8795
 
Best Value  Best Constraint
0.027859    0.000000
 
Generation = 19
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1085.642018  2.751087  1.478497   -0.788837    -0.3829      -0.9996          NaN     217.2196
1087.290118  2.641004  1.516657   -0.789690    -0.4112      -0.9996          NaN     221.6654
1086.392548  2.769144  1.473860   -0.788888    -0.3805      -0.9996          NaN     216.8533
1074.921765  2.329583  1.015415   -0.642001    -0.0542      -0.9997          NaN     165.5902
1072.801819  3.040005  1.518692   -0.761580    -0.3801      -0.9996          NaN     216.7834
1075.556501  2.314737  1.012686   -0.638547    -0.0026      -0.9997          NaN     157.4841
1083.918419  2.487461  1.159891   -0.655539    -0.1762      -0.9996          NaN     184.7523
1084.812379  2.871592  1.632272   -0.753150    -0.4053      -0.9996          NaN     220.7381
1085.138105  2.214484  0.994466   -0.629718    -0.0318      -0.9997          NaN     162.0816
1085.589620  2.614689  1.484715   -0.789899    -0.3872      -0.9996          NaN     217.8934
1085.659224  2.242483  0.998193   -0.633616    -0.0540      -0.9997          NaN     165.5624
1074.955927  2.297888  0.944987   -0.627343    -0.0027      -0.9997          NaN     157.5044
1081.834375  2.576530  1.524379   -0.772462    -0.4653      -0.9996          NaN     230.1725
1081.067840  2.844452  1.523026   -0.793473    -0.4058      -0.9996          NaN     220.8187
1085.812493  2.356914  0.955237   -0.602135    -0.0020      -0.9997          NaN     157.3871
1074.662813  2.696330  1.531735   -0.790114    -0.4252      -0.9996          NaN     223.8732
1082.786693  2.888321  1.594651   -0.753525    -0.3811      -0.9996          NaN     216.9454
1087.751024  2.417891  0.994584   -0.632036    -0.0357      -0.9997          NaN     162.6902
1085.739475  2.780183  1.539862   -0.791055    -0.4281      -0.9996          NaN     224.3313
1079.342312  2.142771  0.959459   -0.546352     0.0066      -0.9997          NaN     156.0353
1086.599642  2.308930  0.987870   -0.620690    -0.0222      -0.9997          NaN     160.5731
1076.945244  2.563489  1.513785   -0.786016    -0.4207      -0.9996          NaN     223.1645
1086.759516  2.222863  1.001167   -0.632188    -0.0408      -0.9997          NaN     163.4952
1084.703230  2.356143  1.050442   -0.695224    -0.0859      -0.9997          NaN     170.5744
1079.024391  2.187748  1.009865   -0.660466    -0.0232      -0.9997          NaN     160.7267
1083.225894  2.731475  1.444620   -0.766235    -0.3974      -0.9996          NaN     219.4978
1084.147314  2.819916  1.525140   -0.759977    -0.3623      -0.9996          NaN     213.9895
1076.927026  2.707266  1.410080   -0.724036    -0.2673      -0.9996          NaN     199.0724
1080.812841  2.777785  1.458055   -0.762349    -0.4120      -0.9996          NaN     221.7969
1083.635965  2.224297  0.971421   -0.626888     0.0256      -0.9997          NaN     153.0652
 
Best Value  Best Constraint
0.027000    0.000000
 
Generation = 20
 
Cp / AEP  Starting  Mass (kg)  C.1: Strain  C.2: Freq.L  C.3: Freq.U  Noise (dB)  1stFlapEigenFreq (rad/s)
1087.649218  2.263897  1.001159   -0.632237    -0.0406      -0.9997          NaN     163.4526
 
FINISHED
 
